timestamp, q0, q1, q2, q3
1540674778191, 0.854187, -0.014099, 0.021484, 0.519287
1540674778191, 0.854187, -0.014099, 0.021484, 0.519287
1540674778249, 0.854187, -0.014099, 0.021484, 0.519287
1540674778249, 0.854187, -0.014160, 0.021484, 0.519287
1540674778250, 0.854187, -0.014160, 0.021667, 0.519287
1540674778251, 0.854187, -0.014160, 0.021667, 0.519287
1540674778309, 0.854187, -0.014160, 0.021667, 0.519287
1540674778310, 0.854187, -0.013794, 0.021667, 0.519287
1540674778312, 0.854187, -0.013794, 0.021912, 0.519287
1540674778315, 0.854187, -0.013794, 0.021912, 0.519287
1540674778399, 0.854187, -0.013794, 0.021912, 0.519287
1540674778399, 0.854187, -0.013916, 0.021912, 0.519287
1540674778400, 0.854187, -0.013916, 0.021545, 0.519287
1540674778401, 0.854187, -0.013916, 0.021545, 0.519287
1540674778401, 0.854187, -0.013916, 0.021545, 0.519287
1540674778403, 0.854187, -0.013977, 0.021545, 0.519287
1540674778459, 0.854187, -0.013977, 0.021545, 0.519287
1540674778459, 0.854187, -0.013855, 0.021545, 0.519287
1540674778460, 0.854187, -0.013855, 0.021606, 0.519287
1540674778461, 0.854187, -0.013855, 0.021606, 0.519287
1540674778519, 0.854187, -0.013855, 0.021606, 0.519287
1540674778519, 0.854187, -0.014160, 0.021606, 0.519287
1540674778521, 0.854187, -0.014160, 0.021545, 0.519287
1540674778521, 0.854187, -0.014160, 0.021545, 0.519287
1540674778579, 0.854187, -0.014160, 0.021545, 0.519287
1540674778579, 0.854187, -0.014099, 0.021545, 0.519287
1540674778580, 0.854187, -0.014099, 0.021667, 0.519287
1540674778581, 0.854187, -0.014099, 0.021667, 0.519287
1540674778639, 0.854187, -0.014099, 0.021667, 0.519287
1540674778640, 0.854187, -0.013672, 0.021667, 0.519287
1540674778640, 0.854187, -0.013672, 0.021423, 0.519287
1540674778641, 0.854187, -0.013672, 0.021423, 0.519287
1540674778669, 0.854187, -0.013672, 0.021423, 0.519287
1540674778669, 0.854187, -0.013794, 0.021423, 0.519287
1540674778671, 0.854187, -0.013794, 0.021362, 0.519287
1540674778671, 0.854187, -0.013794, 0.021362, 0.519287
1540674778729, 0.854187, -0.013794, 0.021362, 0.519287
1540674778729, 0.854187, -0.013794, 0.021362, 0.519287
1540674778730, 0.854187, -0.013794, 0.021301, 0.519287
1540674778731, 0.854187, -0.013794, 0.021301, 0.519287
1540674778819, 0.854187, -0.013794, 0.021301, 0.519287
1540674778819, 0.854187, -0.014099, 0.021301, 0.519287
1540674778819, 0.854187, -0.014099, 0.021118, 0.519287
1540674778820, 0.854187, -0.014099, 0.021118, 0.519287
1540674778849, 0.854126, -0.014099, 0.021118, 0.519287
1540674778849, 0.854126, -0.013916, 0.021118, 0.519287
1540674778850, 0.854126, -0.013916, 0.021240, 0.519287
1540674778851, 0.854126, -0.013916, 0.021240, 0.519348
1540674778939, 0.854126, -0.013916, 0.021240, 0.519348
1540674778939, 0.854126, -0.013916, 0.021240, 0.519348
1540674778941, 0.854126, -0.013916, 0.021545, 0.519348
1540674778941, 0.854126, -0.013916, 0.021545, 0.519348
1540674778969, 0.854126, -0.013916, 0.021545, 0.519348
1540674778970, 0.854126, -0.013916, 0.021545, 0.519348
1540674778970, 0.854126, -0.013916, 0.021545, 0.519348
1540674778972, 0.854126, -0.013916, 0.021545, 0.519287
1540674778999, 0.854126, -0.013916, 0.021545, 0.519287
1540674778999, 0.854126, -0.013977, 0.021545, 0.519287
1540674779000, 0.854126, -0.013977, 0.021667, 0.519287
1540674779003, 0.854126, -0.013977, 0.021667, 0.519348
1540674779059, 0.854126, -0.013977, 0.021667, 0.519348
1540674779060, 0.854126, -0.014221, 0.021667, 0.519348
1540674779060, 0.854126, -0.014221, 0.021484, 0.519348
1540674779089, 0.854126, -0.014221, 0.021484, 0.519287
1540674779119, 0.854126, -0.014221, 0.021484, 0.519287
1540674779120, 0.854126, -0.014221, 0.021484, 0.519287
1540674779120, 0.854126, -0.014221, 0.021301, 0.519287
1540674779121, 0.854126, -0.014221, 0.021301, 0.519348
1540674779179, 0.854126, -0.014221, 0.021301, 0.519348
1540674779180, 0.854126, -0.013977, 0.021301, 0.519348
1540674779180, 0.854126, -0.013977, 0.021301, 0.519348
1540674779182, 0.854126, -0.013977, 0.021301, 0.519348
1540674779239, 0.854126, -0.013977, 0.021301, 0.519348
1540674779239, 0.854126, -0.014038, 0.021301, 0.519348
1540674779241, 0.854126, -0.014038, 0.021179, 0.519348
1540674779241, 0.854126, -0.014038, 0.021179, 0.519348
1540674779299, 0.854126, -0.014038, 0.021179, 0.519348
1540674779300, 0.854126, -0.013855, 0.021179, 0.519348
1540674779300, 0.854126, -0.013855, 0.021118, 0.519348
1540674779303, 0.854126, -0.013855, 0.021118, 0.519348
1540674779329, 0.854126, -0.013855, 0.021118, 0.519348
1540674779329, 0.854126, -0.013611, 0.021118, 0.519348
1540674779332, 0.854126, -0.013611, 0.021484, 0.519348
1540674779332, 0.854126, -0.013611, 0.021484, 0.519348
1540674779389, 0.854126, -0.013611, 0.021484, 0.519348
1540674779389, 0.854126, -0.013550, 0.021484, 0.519348
1540674779391, 0.854126, -0.013550, 0.021545, 0.519348
1540674779392, 0.854126, -0.013550, 0.021545, 0.519348
1540674779449, 0.854126, -0.013550, 0.021545, 0.519348
1540674779450, 0.854126, -0.013855, 0.021545, 0.519348
1540674779450, 0.854126, -0.013855, 0.021606, 0.519348
1540674779453, 0.854126, -0.013855, 0.021606, 0.519348
1540674779539, 0.854126, -0.013855, 0.021606, 0.519348
1540674779569, 0.854126, -0.013855, 0.021606, 0.519348
1540674779569, 0.854126, -0.013855, 0.021545, 0.519348
1540674779569, 0.854126, -0.013855, 0.021545, 0.519348
1540674779570, 0.854126, -0.013855, 0.021545, 0.519348
1540674779574, 0.854126, -0.013855, 0.021545, 0.519348
1540674779629, 0.854126, -0.013855, 0.021545, 0.519348
1540674779629, 0.854126, -0.013794, 0.021545, 0.519348
1540674779632, 0.854126, -0.013794, 0.021545, 0.519348
1540674779632, 0.854126, -0.013794, 0.021545, 0.519348
1540674779659, 0.854126, -0.013794, 0.021545, 0.519348
1540674779659, 0.854126, -0.013916, 0.021545, 0.519348
1540674779660, 0.854126, -0.013916, 0.021301, 0.519348
1540674779663, 0.854126, -0.013916, 0.021301, 0.519348
1540674779719, 0.854126, -0.013916, 0.021301, 0.519348
1540674779719, 0.854126, -0.013916, 0.021301, 0.519348
1540674779721, 0.854126, -0.013916, 0.021179, 0.519348
1540674779722, 0.854126, -0.013916, 0.021179, 0.519409
1540674779779, 0.854126, -0.013916, 0.021179, 0.519409
1540674779780, 0.854126, -0.014099, 0.021179, 0.519409
1540674779780, 0.854126, -0.014099, 0.021179, 0.519409
1540674779783, 0.854126, -0.014099, 0.021179, 0.519348
1540674779839, 0.854126, -0.014099, 0.021179, 0.519348
1540674779839, 0.854126, -0.013977, 0.021179, 0.519348
1540674779840, 0.854126, -0.013977, 0.021301, 0.519348
1540674779843, 0.854126, -0.013977, 0.021301, 0.519409
1540674779899, 0.854126, -0.013977, 0.021301, 0.519409
1540674779899, 0.854126, -0.013977, 0.021301, 0.519409
1540674779902, 0.854126, -0.013977, 0.021423, 0.519409
1540674779902, 0.854126, -0.013977, 0.021423, 0.519409
1540674779959, 0.854126, -0.013977, 0.021423, 0.519409
1540674779960, 0.854126, -0.013489, 0.021423, 0.519409
1540674779960, 0.854126, -0.013489, 0.020386, 0.519409
1540674779963, 0.854126, -0.013489, 0.020386, 0.519409
1540674779990, 0.854126, -0.013489, 0.020386, 0.519409
1540674779990, 0.854126, -0.013550, 0.020386, 0.519409
1540674779990, 0.854126, -0.013550, 0.020386, 0.519409
1540674780010, 0.854126, -0.013550, 0.020386, 0.519409
1540674780049, 0.854126, -0.013550, 0.020386, 0.519409
1540674780049, 0.854126, -0.013428, 0.020386, 0.519409
1540674780050, 0.854126, -0.013428, 0.020508, 0.519409
1540674780051, 0.854126, -0.013428, 0.020508, 0.519409
1540674780109, 0.854126, -0.013428, 0.020508, 0.519409
1540674780109, 0.854126, -0.013611, 0.020508, 0.519409
1540674780113, 0.854126, -0.013611, 0.021179, 0.519409
1540674780113, 0.854126, -0.013611, 0.021179, 0.519409
1540674780169, 0.854126, -0.013611, 0.021179, 0.519409
1540674780170, 0.854126, -0.013672, 0.021179, 0.519409
1540674780170, 0.854126, -0.013672, 0.021423, 0.519409
1540674780171, 0.854126, -0.013672, 0.021423, 0.519409
1540674780229, 0.854126, -0.013672, 0.021423, 0.519409
1540674780229, 0.854126, -0.014038, 0.021423, 0.519409
1540674780230, 0.854126, -0.014038, 0.021362, 0.519409
1540674780231, 0.854126, -0.014038, 0.021362, 0.519409
1540674780289, 0.854126, -0.014038, 0.021362, 0.519409
1540674780290, 0.854126, -0.013977, 0.021362, 0.519409
1540674780290, 0.854126, -0.013977, 0.021362, 0.519409
1540674780291, 0.854126, -0.013977, 0.021362, 0.519348
1540674780380, 0.854126, -0.013977, 0.021362, 0.519348
1540674780409, 0.854126, -0.013794, 0.021362, 0.519348
1540674780439, 0.854126, -0.013794, 0.021484, 0.519348
1540674780439, 0.854126, -0.013794, 0.021484, 0.519409
1540674780440, 0.854126, -0.013794, 0.021484, 0.519409
1540674780446, 0.854126, -0.013794, 0.021484, 0.519409
1540674780499, 0.854126, -0.013794, 0.021484, 0.519409
1540674780500, 0.854126, -0.013855, 0.021484, 0.519409
1540674780500, 0.854126, -0.013855, 0.021118, 0.519409
1540674780503, 0.854126, -0.013855, 0.021118, 0.519409
1540674780560, 0.854126, -0.013855, 0.021118, 0.519409
1540674780560, 0.854126, -0.013977, 0.021118, 0.519409
1540674780560, 0.854126, -0.013977, 0.021240, 0.519409
1540674780563, 0.854126, -0.013977, 0.021240, 0.519409
1540674780650, 0.854126, -0.013977, 0.021240, 0.519409
1540674780650, 0.854126, -0.013794, 0.021240, 0.519409
1540674780651, 0.854126, -0.013794, 0.021179, 0.519409
1540674780651, 0.854126, -0.013794, 0.021179, 0.519409
1540674780680, 0.854126, -0.013794, 0.021179, 0.519409
1540674780681, 0.854126, -0.013855, 0.021179, 0.519409
1540674780681, 0.854126, -0.013855, 0.021179, 0.519409
1540674780682, 0.854126, -0.013855, 0.021179, 0.519409
1540674780709, 0.854126, -0.013855, 0.021179, 0.519409
1540674780710, 0.854126, -0.013794, 0.021179, 0.519409
1540674780713, 0.854126, -0.013794, 0.021240, 0.519409
1540674780713, 0.854126, -0.013794, 0.021240, 0.519409
1540674780769, 0.854126, -0.013794, 0.021240, 0.519409
1540674780770, 0.854126, -0.014038, 0.021240, 0.519409
1540674780770, 0.854126, -0.014038, 0.021240, 0.519409
1540674780773, 0.854126, -0.014038, 0.021240, 0.519409
1540674780829, 0.854126, -0.014038, 0.021240, 0.519409
1540674780830, 0.854126, -0.014160, 0.021240, 0.519409
1540674780830, 0.854126, -0.014160, 0.021118, 0.519409
1540674780833, 0.854126, -0.014160, 0.021118, 0.519409
1540674780889, 0.854126, -0.014160, 0.021118, 0.519409
1540674780890, 0.854126, -0.014099, 0.021118, 0.519409
1540674780919, 0.854126, -0.014099, 0.021179, 0.519409
1540674780919, 0.854126, -0.014099, 0.021179, 0.519409
1540674780950, 0.854126, -0.014099, 0.021179, 0.519409
1540674780950, 0.854126, -0.013977, 0.021179, 0.519409
1540674780950, 0.854126, -0.013977, 0.021423, 0.519409
1540674780951, 0.854126, -0.013977, 0.021423, 0.519409
1540674780980, 0.854126, -0.013977, 0.021423, 0.519409
1540674780981, 0.854126, -0.014038, 0.021423, 0.519409
1540674780981, 0.854126, -0.014038, 0.021362, 0.519409
1540674780982, 0.854126, -0.014038, 0.021362, 0.519409
1540674781039, 0.854065, -0.014038, 0.021362, 0.519409
1540674781040, 0.854065, -0.014038, 0.021362, 0.519409
1540674781040, 0.854065, -0.014038, 0.021179, 0.519409
1540674781041, 0.854065, -0.014038, 0.021179, 0.519409
1540674781130, 0.854065, -0.014038, 0.021179, 0.519409
1540674781130, 0.854065, -0.014099, 0.021179, 0.519409
1540674781131, 0.854065, -0.014099, 0.021545, 0.519409
1540674781131, 0.854065, -0.014099, 0.021545, 0.519409
1540674781160, 0.854065, -0.014099, 0.021545, 0.519409
1540674781161, 0.854065, -0.014099, 0.021545, 0.519409
1540674781161, 0.854065, -0.014099, 0.021545, 0.519409
1540674781162, 0.854065, -0.014099, 0.021545, 0.519409
1540674781219, 0.854065, -0.014099, 0.021545, 0.519409
1540674781220, 0.854065, -0.013977, 0.021545, 0.519409
1540674781220, 0.854065, -0.013977, 0.021606, 0.519409
1540674781223, 0.854065, -0.013977, 0.021606, 0.519409
1540674781279, 0.854065, -0.013977, 0.021606, 0.519409
1540674781280, 0.854065, -0.014099, 0.021606, 0.519409
1540674781280, 0.854065, -0.014099, 0.021423, 0.519409
1540674781284, 0.854065, -0.014099, 0.021423, 0.519409
1540674781339, 0.854065, -0.014099, 0.021423, 0.519409
1540674781339, 0.854065, -0.014221, 0.021423, 0.519409
1540674781341, 0.854065, -0.014221, 0.021301, 0.519409
1540674781342, 0.854065, -0.014221, 0.021301, 0.519409
1540674781369, 0.854065, -0.014221, 0.021301, 0.519409
1540674781369, 0.854065, -0.013977, 0.021301, 0.519409
1540674781372, 0.854065, -0.013977, 0.021606, 0.519409
1540674781372, 0.854065, -0.013977, 0.021606, 0.519409
1540674781429, 0.854065, -0.013977, 0.021606, 0.519409
1540674781429, 0.854065, -0.013672, 0.021606, 0.519409
1540674781430, 0.854065, -0.013672, 0.021606, 0.519409
1540674781432, 0.854065, -0.013672, 0.021606, 0.519470
1540674781489, 0.854065, -0.013672, 0.021606, 0.519470
1540674781489, 0.854065, -0.013977, 0.021606, 0.519470
1540674781491, 0.854065, -0.013977, 0.021545, 0.519470
1540674781491, 0.854065, -0.013977, 0.021545, 0.519409
1540674781550, 0.854065, -0.013977, 0.021545, 0.519409
1540674781550, 0.854065, -0.013733, 0.021545, 0.519409
1540674781550, 0.854065, -0.013733, 0.021606, 0.519409
1540674781553, 0.854065, -0.013733, 0.021606, 0.519470
1540674781610, 0.854065, -0.013733, 0.021606, 0.519470
1540674781613, 0.854065, -0.013916, 0.021606, 0.519470
1540674781613, 0.854065, -0.013916, 0.021851, 0.519470
1540674781614, 0.854065, -0.013916, 0.021851, 0.519470
1540674781669, 0.854065, -0.013916, 0.021851, 0.519470
1540674781670, 0.854065, -0.014099, 0.021851, 0.519470
1540674781670, 0.854065, -0.014099, 0.021362, 0.519470
1540674781674, 0.854065, -0.014099, 0.021362, 0.519409
1540674781700, 0.854065, -0.014099, 0.021362, 0.519409
1540674781700, 0.854065, -0.014099, 0.021362, 0.519409
1540674781701, 0.854065, -0.014099, 0.021057, 0.519409
1540674781701, 0.854065, -0.014099, 0.021057, 0.519470
1540674781760, 0.854065, -0.014099, 0.021057, 0.519470
1540674781762, 0.854065, -0.013794, 0.021057, 0.519470
1540674781763, 0.854065, -0.013794, 0.021301, 0.519470
1540674781763, 0.854065, -0.013794, 0.021301, 0.519470
1540674781821, 0.854065, -0.013794, 0.021301, 0.519470
1540674781821, 0.854065, -0.013794, 0.021301, 0.519470
1540674781822, 0.854065, -0.013794, 0.021484, 0.519470
1540674781823, 0.854065, -0.013794, 0.021484, 0.519470
1540674781886, 0.854065, -0.013794, 0.021484, 0.519470
1540674781887, 0.854065, -0.014343, 0.021484, 0.519470
1540674781887, 0.854065, -0.014343, 0.021118, 0.519470
1540674781888, 0.854065, -0.014343, 0.021118, 0.519470
1540674781940, 0.854065, -0.014343, 0.021118, 0.519470
1540674781941, 0.854065, -0.014282, 0.021118, 0.519470
1540674781942, 0.854065, -0.014282, 0.021179, 0.519470
1540674781943, 0.854065, -0.014282, 0.021179, 0.519470
1540674781999, 0.854065, -0.014282, 0.021179, 0.519470
1540674782000, 0.854065, -0.013916, 0.021179, 0.519470
1540674782000, 0.854065, -0.013916, 0.021362, 0.519470
1540674782003, 0.854065, -0.013916, 0.021362, 0.519470
1540674782029, 0.854065, -0.013916, 0.021362, 0.519470
1540674782030, 0.854065, -0.013916, 0.021362, 0.519470
1540674782030, 0.854065, -0.013916, 0.021240, 0.519470
1540674782031, 0.854065, -0.013916, 0.021240, 0.519470
1540674782089, 0.854065, -0.013916, 0.021240, 0.519470
1540674782090, 0.854065, -0.013672, 0.021240, 0.519470
1540674782090, 0.854065, -0.013672, 0.021545, 0.519470
1540674782091, 0.854065, -0.013672, 0.021545, 0.519470
1540674782150, 0.854065, -0.013672, 0.021545, 0.519470
1540674782150, 0.854065, -0.013611, 0.021545, 0.519470
1540674782151, 0.854065, -0.013611, 0.021484, 0.519470
1540674782151, 0.854065, -0.013611, 0.021484, 0.519470
1540674782209, 0.854065, -0.013611, 0.021484, 0.519470
1540674782210, 0.854065, -0.013794, 0.021484, 0.519470
1540674782213, 0.854065, -0.013794, 0.021606, 0.519470
1540674782214, 0.854065, -0.013794, 0.021606, 0.519470
1540674782269, 0.854065, -0.013794, 0.021606, 0.519470
1540674782270, 0.854065, -0.014038, 0.021606, 0.519470
1540674782270, 0.854065, -0.014038, 0.021423, 0.519470
1540674782273, 0.854065, -0.014038, 0.021423, 0.519470
1540674782330, 0.854065, -0.014038, 0.021423, 0.519470
1540674782330, 0.854065, -0.013916, 0.021423, 0.519470
1540674782333, 0.854065, -0.013916, 0.021729, 0.519470
1540674782333, 0.854065, -0.013916, 0.021729, 0.519470
1540674782359, 0.854065, -0.013916, 0.021729, 0.519470
1540674782360, 0.854065, -0.014221, 0.021729, 0.519470
1540674782362, 0.854065, -0.014221, 0.021545, 0.519470
1540674782363, 0.854065, -0.014221, 0.021545, 0.519470
1540674782419, 0.854065, -0.014221, 0.021545, 0.519470
1540674782420, 0.854065, -0.013977, 0.021545, 0.519470
1540674782420, 0.854065, -0.013977, 0.021423, 0.519470
1540674782423, 0.854065, -0.013977, 0.021423, 0.519470
1540674782480, 0.854065, -0.013977, 0.021423, 0.519470
1540674782480, 0.854065, -0.013733, 0.021423, 0.519470
1540674782480, 0.854065, -0.013733, 0.021301, 0.519470
1540674782484, 0.854065, -0.013733, 0.021301, 0.519470
1540674782539, 0.854065, -0.013733, 0.021301, 0.519470
1540674782540, 0.854065, -0.013733, 0.021301, 0.519470
1540674782540, 0.854065, -0.013733, 0.021423, 0.519470
1540674782546, 0.854065, -0.013733, 0.021423, 0.519470
1540674782599, 0.854065, -0.013733, 0.021423, 0.519470
1540674782600, 0.854065, -0.013977, 0.021423, 0.519470
1540674782600, 0.854065, -0.013977, 0.021301, 0.519470
1540674782603, 0.854065, -0.013977, 0.021301, 0.519531
1540674782660, 0.854065, -0.013977, 0.021301, 0.519531
1540674782663, 0.854065, -0.014099, 0.021301, 0.519531
1540674782663, 0.854065, -0.014099, 0.021057, 0.519531
1540674782664, 0.854065, -0.014099, 0.021057, 0.519470
1540674782689, 0.854065, -0.014099, 0.021057, 0.519470
1540674782690, 0.854065, -0.013916, 0.021057, 0.519470
1540674782690, 0.854065, -0.013916, 0.021057, 0.519470
1540674782697, 0.854065, -0.013916, 0.021057, 0.519470
1540674782752, 0.854065, -0.013916, 0.021057, 0.519470
1540674782753, 0.854065, -0.013611, 0.021057, 0.519470
1540674782754, 0.854065, -0.013611, 0.021667, 0.519470
1540674782755, 0.854065, -0.013611, 0.021667, 0.519470
1540674782818, 0.854065, -0.013611, 0.021667, 0.519470
1540674782819, 0.854065, -0.013672, 0.021667, 0.519470
1540674782820, 0.854065, -0.013672, 0.021423, 0.519470
1540674782822, 0.854065, -0.013672, 0.021423, 0.519409
1540674782872, 0.854370, -0.013672, 0.021423, 0.519409
1540674782872, 0.854370, -0.013184, 0.021423, 0.519409
1540674782873, 0.854370, -0.013184, 0.019897, 0.519409
1540674782874, 0.854370, -0.013184, 0.019897, 0.519043
1540674782932, 0.854431, -0.013184, 0.019897, 0.519043
1540674782932, 0.854431, -0.013062, 0.019897, 0.519043
1540674782932, 0.854431, -0.013062, 0.019714, 0.519043
1540674782933, 0.854431, -0.013062, 0.019714, 0.518921
1540674782991, 0.854431, -0.013062, 0.019714, 0.518921
1540674782991, 0.854431, -0.013245, 0.019714, 0.518921
1540674782991, 0.854431, -0.013245, 0.020142, 0.518921
1540674782992, 0.854431, -0.013245, 0.020142, 0.518921
1540674783020, 0.854431, -0.013245, 0.020142, 0.518921
1540674783020, 0.854431, -0.013184, 0.020142, 0.518921
1540674783021, 0.854431, -0.013184, 0.019836, 0.518921
1540674783023, 0.854431, -0.013184, 0.019836, 0.518921
1540674783083, 0.854431, -0.013184, 0.019836, 0.518921
1540674783083, 0.854431, -0.013367, 0.019836, 0.518921
1540674783084, 0.854431, -0.013367, 0.020264, 0.518921
1540674783084, 0.854431, -0.013367, 0.020264, 0.518921
1540674783140, 0.854431, -0.013367, 0.020264, 0.518921
1540674783141, 0.854431, -0.013062, 0.020264, 0.518921
1540674783141, 0.854431, -0.013062, 0.020508, 0.518921
1540674783142, 0.854431, -0.013062, 0.020508, 0.518982
1540674783200, 0.854370, -0.013062, 0.020508, 0.518982
1540674783201, 0.854370, -0.013550, 0.020508, 0.518982
1540674783201, 0.854370, -0.013550, 0.020447, 0.518982
1540674783202, 0.854370, -0.013550, 0.020447, 0.518982
1540674783290, 0.854431, -0.013550, 0.020447, 0.518982
1540674783291, 0.854431, -0.013367, 0.020447, 0.518982
1540674783292, 0.854431, -0.013367, 0.019531, 0.518982
1540674783294, 0.854431, -0.013367, 0.019531, 0.518921
1540674783322, 0.854431, -0.013367, 0.019531, 0.518921
1540674783323, 0.854431, -0.013550, 0.019531, 0.518921
1540674783324, 0.854431, -0.013550, 0.019958, 0.518921
1540674783325, 0.854431, -0.013550, 0.019958, 0.518860
1540674783354, 0.856018, -0.013550, 0.019958, 0.518860
1540674783355, 0.856018, -0.018860, 0.019958, 0.518860
1540674783357, 0.856018, -0.018860, 0.020874, 0.518860
1540674783358, 0.856018, -0.018860, 0.020874, 0.516113
1540674783410, 0.856018, -0.018860, 0.020874, 0.516113
1540674783411, 0.856018, -0.009155, 0.020874, 0.516113
1540674783413, 0.856018, -0.009155, 0.019165, 0.516113
1540674783413, 0.856018, -0.009155, 0.019165, 0.516357
1540674783470, 0.855957, -0.009155, 0.019165, 0.516357
1540674783471, 0.855957, -0.017578, 0.019165, 0.516357
1540674783471, 0.855957, -0.017578, 0.018005, 0.516357
1540674783472, 0.855957, -0.017578, 0.018005, 0.516357
1540674783531, 0.857666, -0.017578, 0.018005, 0.516357
1540674783560, 0.857666, -0.023865, 0.018005, 0.516357
1540674783562, 0.857666, -0.023865, 0.012512, 0.516357
1540674783563, 0.857666, -0.023865, 0.012512, 0.513367
1540674783591, 0.859497, -0.023865, 0.012512, 0.513367
1540674783592, 0.859497, -0.021851, 0.012512, 0.513367
1540674783593, 0.859497, -0.021851, 0.007996, 0.513367
1540674783595, 0.859497, -0.021851, 0.007996, 0.510559
1540674783653, 0.861206, -0.021851, 0.007996, 0.510559
1540674783654, 0.861206, -0.043274, 0.007996, 0.510559
1540674783654, 0.861206, -0.043274, -0.004089, 0.510559
1540674783654, 0.861206, -0.043274, -0.004089, 0.506348
1540674783684, 0.863159, -0.043274, -0.004089, 0.506348
1540674783684, 0.863159, -0.026917, -0.004089, 0.506348
1540674783685, 0.863159, -0.026917, -0.019043, 0.506348
1540674783686, 0.863159, -0.026917, -0.019043, 0.503845
1540674783741, 0.864258, -0.026917, -0.019043, 0.503845
1540674783741, 0.864258, -0.028809, -0.019043, 0.503845
1540674783742, 0.864258, -0.028809, -0.026917, 0.503845
1540674783742, 0.864258, -0.028809, -0.026917, 0.501404
1540674783800, 0.866760, -0.028809, -0.026917, 0.501404
1540674783830, 0.866760, -0.046448, -0.026917, 0.501404
1540674783830, 0.866760, -0.046448, -0.029846, 0.501404
1540674783831, 0.866760, -0.046448, -0.029846, 0.495544
1540674783861, 0.873047, -0.046448, -0.029846, 0.495544
1540674783861, 0.873047, -0.047058, -0.029846, 0.495544
1540674783862, 0.873047, -0.047058, -0.034729, 0.495544
1540674783862, 0.873047, -0.047058, -0.034729, 0.484009
1540674783921, 0.872925, -0.047058, -0.034729, 0.484009
1540674783922, 0.872925, -0.096985, -0.034729, 0.484009
1540674783923, 0.872925, -0.096985, -0.079712, 0.484009
1540674783924, 0.872925, -0.096985, -0.079712, 0.471375
1540674783987, 0.869141, -0.096985, -0.079712, 0.471375
1540674783988, 0.869141, -0.150452, -0.079712, 0.471375
1540674783989, 0.869141, -0.150452, -0.072632, 0.471375
1540674783994, 0.869141, -0.150452, -0.072632, 0.465454
1540674784010, 0.868164, -0.150452, -0.072632, 0.465454
1540674784012, 0.868164, -0.160156, -0.072632, 0.465454
1540674784012, 0.868164, -0.160156, -0.103577, 0.465454
1540674784020, 0.868164, -0.160156, -0.103577, 0.458069
1540674784070, 0.858826, -0.160156, -0.103577, 0.458069
1540674784070, 0.858826, -0.215210, -0.103577, 0.458069
1540674784071, 0.858826, -0.215210, -0.116821, 0.458069
1540674784072, 0.858826, -0.215210, -0.116821, 0.449890
1540674784131, 0.841492, -0.215210, -0.116821, 0.449890
1540674784131, 0.841492, -0.273315, -0.116821, 0.449890
1540674784131, 0.841492, -0.273315, -0.166870, 0.449890
1540674784133, 0.841492, -0.273315, -0.166870, 0.435120
1540674784190, 0.818054, -0.273315, -0.166870, 0.435120
1540674784190, 0.818054, -0.349243, -0.166870, 0.435120
1540674784191, 0.818054, -0.349243, -0.191345, 0.435120
1540674784192, 0.818054, -0.349243, -0.191345, 0.414978
1540674784251, 0.787354, -0.349243, -0.191345, 0.414978
1540674784251, 0.787354, -0.396667, -0.191345, 0.414978
1540674784252, 0.787354, -0.396667, -0.238647, 0.414978
1540674784252, 0.787354, -0.396667, -0.238647, 0.407166
1540674784311, 0.776428, -0.396667, -0.238647, 0.407166
1540674784312, 0.776428, -0.408508, -0.238647, 0.407166
1540674784312, 0.776428, -0.408508, -0.228638, 0.407166
1540674784312, 0.776428, -0.408508, -0.228638, 0.421875
1540674784340, 0.750549, -0.408508, -0.228638, 0.421875
1540674784340, 0.750549, -0.445190, -0.228638, 0.421875
1540674784341, 0.750549, -0.445190, -0.263306, 0.421875
1540674784342, 0.750549, -0.445190, -0.263306, 0.411255
1540674784400, 0.723267, -0.445190, -0.263306, 0.411255
1540674784400, 0.723267, -0.485840, -0.263306, 0.411255
1540674784401, 0.723267, -0.485840, -0.263611, 0.411255
1540674784402, 0.723267, -0.485840, -0.263611, 0.413879
1540674784461, 0.707520, -0.485840, -0.263611, 0.413879
1540674784461, 0.707520, -0.498535, -0.263611, 0.413879
1540674784462, 0.707520, -0.498535, -0.294983, 0.413879
1540674784462, 0.707520, -0.498535, -0.294983, 0.404846
1540674784520, 0.693481, -0.498535, -0.294983, 0.404846
1540674784521, 0.693481, -0.508850, -0.294983, 0.404846
1540674784521, 0.693481, -0.508850, -0.312866, 0.404846
1540674784522, 0.693481, -0.508850, -0.312866, 0.402832
1540674784584, 0.676880, -0.508850, -0.312866, 0.402832
1540674784584, 0.676880, -0.530212, -0.312866, 0.402832
1540674784585, 0.676880, -0.530212, -0.311646, 0.402832
1540674784586, 0.676880, -0.530212, -0.311646, 0.404480
1540674784640, 0.664856, -0.530212, -0.311646, 0.404480
1540674784641, 0.664856, -0.540588, -0.311646, 0.404480
1540674784641, 0.664856, -0.540588, -0.332886, 0.404480
1540674784642, 0.664856, -0.540588, -0.332886, 0.393555
1540674784670, 0.648010, -0.540588, -0.332886, 0.393555
1540674784671, 0.648010, -0.562256, -0.332886, 0.393555
1540674784671, 0.648010, -0.562256, -0.335876, 0.393555
1540674784672, 0.648010, -0.562256, -0.335876, 0.388733
1540674784730, 0.645081, -0.562256, -0.335876, 0.388733
1540674784730, 0.645081, -0.566162, -0.335876, 0.388733
